CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,Visualizzazioni di pagina,Visualizzazioni di pagina uniche,Tempo medio sulla pagina,Accessi,Gender,Age,Device,,,,,,
C11980,1941.539209,1,1366.74,95.94,382,239,185,225,1,0,1,,,,,,
C11981,5418.305735,1,0,0,382,239,186,225,1,0,1,,,,,,
C11982,11955.30817,1,0,0,382,239,187,225,1,0,1,,,,,,
C11983,1224.513636,1,529.34,186.03,382,239,188,225,1,0,1,,,,,,
C11984,817.793943,1,478.28,189.03,382,239,189,225,1,0,1,,,,,,
C11985,4382.112084,1,294.75,0,382,239,190,225,1,0,1,,,,,,
C11986,9264.786223,1,0,0,382,239,191,225,1,0,1,,,,,,
C11987,6512.478876,1,98,98,382,239,192,225,1,0,1,,,,,,
C11988,31.941802,1,417.96,0,382,239,193,225,1,0,1,,,,,,
C11989,30.863497,0.818182,143.36,0,382,239,194,225,1,0,1,,,,,,
C11990,1469.720674,1,0,0,382,239,195,225,1,0,1,,,,,,
C11991,332.888212,1,419.56,74,382,239,196,225,1,0,1,,,,,,
C11992,2421.943818,1,612,76,382,239,197,225,1,0,1,,,,,,
C11993,2200.566765,1,296.4,0,382,239,198,225,1,0,1,,,,,,
C11994,1719.310566,1,0,0,382,239,199,225,1,0,1,,,,,,
C11995,2247.126627,0.5,0,0,382,239,200,225,1,0,1,,,,,,
C11996,1663.967468,1,0,0,382,239,201,225,1,0,1,,,,,,
C11997,1402.776239,1,0,0,382,239,202,225,1,0,1,,,,,,
C11998,9459.138771,1,878.11,159.91,382,239,203,225,1,0,1,,,,,,
C11999,4626.278301,1,0,0,382,239,204,225,1,0,1,,,,,,
C12000,113.703142,0.363636,0,0,382,239,205,225,1,0,1,,,,,,
C12001,168.539199,1,176.73,109,382,239,206,225,1,0,1,,,,,,
C12002,662.022698,875,280,280,382,239,207,225,1,0,1,,,,,,
C12004,1302.78269,1,45.65,45.65,382,239,208,225,1,0,1,,,,,,
C12005,517.118528,0.5,280.24,280.24,382,239,209,225,1,0,1,,,,,,
C12006,5598.864288,1,7194.53,6678.26,382,239,210,225,1,0,1,,,,,,
C12007,6537.800686,1,1885.94,75,382,239,211,225,1,0,1,,,,,,
C12008,1308.302091,1,918.67,918.67,382,239,212,225,1,0,1,,,,,,
C12009,1009.062757,1,702.4,265.6,382,239,213,225,1,0,1,,,,,,
C12010,8.286935,0.727273,125,0,382,239,214,225,1,0,1,,,,,,
C12011,151.006318,1,1455.97,412.69,382,239,215,225,1,0,1,,,,,,
C12012,2062.665478,1,518.17,71.9,382,239,216,225,1,0,1,,,,,,
C12013,3666.676179,1,0,0,382,239,217,225,1,0,1,,,,,,
C12014,1764.908055,0.727273,0,0,382,239,218,225,1,0,1,,,,,,
C12015,2919.796228,1,217.9,118.9,382,239,219,225,1,0,1,,,,,,
C12016,1925.094714,1,5189.51,3609.24,382,239,220,225,1,0,1,,,,,,
C12017,5291.221238,1,2090.47,1965.41,382,239,221,225,1,0,1,,,,,,
C12018,107.13002,1,15.4,15.4,382,239,222,225,1,0,1,,,,,,
C12019,124.285688,1,662.4,108.71,382,239,223,225,1,0,1,,,,,,
C12020,6727.539699,1,711.72,617.4,382,239,224,225,1,0,1,,,,,,
C12021,3007.470055,1,102.48,0,382,239,225,225,1,0,1,,,,,,
C12022,5715.854635,1,2173.99,1556.19,382,239,226,225,1,0,1,,,,,,
C12023,274.038592,1,286.19,58,382,239,227,225,1,0,1,,,,,,
C12024,3476.603507,1,9683.28,7253.28,382,239,228,225,1,0,1,,,,,,
C12025,1075.825135,1,32,32,382,239,229,225,1,0,1,,,,,,
C12026,760.925748,1,360,0,382,239,230,225,1,0,1,,,,,,
C12027,51.427334,1,486.01,486.01,382,239,231,225,1,0,1,,,,,,
C12028,1093.946163,1,0,0,382,239,232,225,1,0,1,,,,,,
C12029,1630.620638,1,0,0,382,239,233,225,1,0,1,,,,,,
C12030,78.090426,1,243.48,0,382,239,234,225,1,0,1,,,,,,
C12031,3196.409012,1,2083.25,0,382,239,235,225,1,0,1,,,,,,
C12032,447.648987,0.363636,17.8,17.8,382,239,236,225,1,0,1,,,,,,
C12033,34.356451,0.545455,266.25,0,382,239,237,225,1,0,1,,,,,,
C12034,1497.145968,875,0,0,382,239,238,225,1,0,1,,,,,,
C12035,2156.616367,1,1695,0,382,239,239,225,1,0,1,,,,,,
C12036,2023.72438,1,1103.86,253.99,382,239,240,225,1,0,1,,,,,,
C12037,1454.551875,0.545455,0,0,382,239,241,225,1,0,1,,,,,,
C12038,107.801738,1,922.64,876.3,382,239,242,225,1,0,1,,,,,,
C12039,4333.59727,1,333.08,333.08,382,239,243,225,1,0,1,,,,,,
C12040,49.869884,1,363.52,124.51,382,239,244,225,1,0,1,,,,,,
C12041,0.001289,0.181818,96.12,0,382,239,245,225,1,0,1,,,,,,
C12042,360.774263,1,2437.8,1788.3,382,239,246,225,1,0,1,,,,,,
C12043,2675.418129,1,55,55,382,239,247,225,1,0,1,,,,,,
C12044,2004.298844,1,1500,1500,382,239,248,225,1,0,1,,,,,,
C12045,216.685655,0.545455,921.18,469.78,382,239,249,225,1,0,1,,,,,,
C12046,7119.163663,1,1370.21,937.65,382,239,250,225,1,0,1,,,,,,
C12047,2720.458647,1,0,0,382,239,251,225,1,0,1,,,,,,
C12048,113.122729,1,987.23,0,382,239,252,225,1,0,1,,,,,,
C12049,610.678403,0.909091,3724.25,3301.53,382,239,253,225,1,0,1,,,,,,
C12050,2097.470969,1,0,0,382,239,254,225,1,0,1,,,,,,
C12051,8435.192572,1,0,0,382,239,255,225,1,0,1,,,,,,
C12052,1046.273731,1,420.89,45.65,382,239,256,225,1,0,1,,,,,,
C12053,1590.712709,1,674.57,674.57,382,239,257,225,1,0,1,,,,,,
C12054,1513.075264,1,15704.04,12618.86,382,239,258,225,1,0,1,,,,,,
C12055,1683.116573,1,98,98,382,239,259,225,1,0,1,,,,,,
C12056,2097.603234,1,963.21,963.21,382,239,260,225,1,0,1,,,,,,
C12057,1060.422892,0.818182,161.5,161.5,382,239,261,225,1,0,1,,,,,,
C12058,3.03124,0.272727,37.65,37.65,382,239,262,225,1,0,1,,,,,,
C12059,163.950974,0.777778,1014.21,264.42,382,239,263,225,1,0,1,,,,,,
C12060,2926.920514,1,1823.5,1686,382,239,264,225,1,0,1,,,,,,
C12061,1502.44469,1,0,0,382,239,265,225,1,0,1,,,,,,
C12062,74.825456,1,293.5,49,382,239,266,225,1,0,1,,,,,,
C12063,398.341908,0.272727,0,0,382,239,267,225,1,0,1,,,,,,
C12064,9355.739389,1,0,0,382,239,268,225,1,0,1,,,,,,
C12065,1644.496393,1,0,0,382,239,269,225,1,0,1,,,,,,
C12066,8084.624525,1,0,0,382,239,270,225,1,0,1,,,,,,
C12067,1418.215497,1,1003.95,408.83,382,239,271,225,1,0,1,,,,,,
C12068,828.596569,1,1115,1115,382,239,272,225,1,0,1,,,,,,
C12069,4232.350593,1,32.35,32.35,382,239,273,225,1,0,1,,,,,,
C12070,1184.588701,1,704.4,0,382,239,274,225,1,0,1,,,,,,
C12071,3168.902659,0.857143,0,0,382,239,275,225,1,0,1,,,,,,
C12072,497.726827,1,1234.5,653,382,239,276,225,1,0,1,,,,,,
C12073,868.734126,1,463.01,373.65,382,239,277,225,1,0,1,,,,,,
C12074,996.619846,0.727273,581.8,520,382,239,278,225,1,0,1,,,,,,
C12075,498.761608,1,1159.15,119,382,239,279,225,1,0,1,,,,,,
C12076,2551.023341,1,485.6,303.6,382,239,280,225,1,0,1,,,,,,
C12077,1899.219514,1,0,0,382,239,281,225,1,0,1,,,,,,
C12078,5919.198579,1,9321.13,4678.79,382,239,282,225,1,0,1,,,,,,
C12079,1780.299975,1,1907.96,803.17,382,239,283,225,1,0,1,,,,,,
C12080,133.926073,0.272727,246.75,246.75,382,239,284,225,1,0,1,,,,,,
C12081,2567.090886,1,1875.54,546.14,382,239,285,225,1,0,1,,,,,,
C12082,2522.043371,1,0,0,382,239,286,225,1,0,1,,,,,,
C12083,7333.442833,1,320.8,0,382,239,287,225,1,0,1,,,,,,
C12084,763.992973,1,245,0,382,239,288,225,1,0,1,,,,,,
C12085,1193.434312,1,689.4,689.4,382,239,289,225,1,0,1,,,,,,
C12086,1204.102388,1,1658.81,45.65,382,239,290,225,1,0,1,,,,,,
C12087,595.655746,1,6562.24,4892.43,382,239,291,225,1,0,1,,,,,,
C12088,3006.594256,1,9362.96,5098.75,382,239,292,225,1,0,1,,,,,,
C12089,3.307286,0.181818,60,60,382,239,293,225,1,0,1,,,,,,
C12090,53.697916,1,114.49,114.49,382,239,294,225,1,0,1,,,,,,
C12091,2583.717108,1,1497.02,1497.02,382,239,295,225,1,0,1,,,,,,
C12092,311.341555,0.909091,3721.39,3721.39,382,239,296,225,1,0,1,,,,,,
C12093,556.43723,0.636364,403.3,303.1,382,239,297,225,1,0,1,,,,,,
C12094,876.577775,1,1029.94,0,382,239,298,225,1,0,1,,,,,,
C12095,1666.224023,1,720.48,0,382,239,299,225,1,0,1,,,,,,
C12096,101.176482,1,807.66,325,382,239,300,225,1,0,1,,,,,,
C12097,5408.754166,1,1207.24,979.36,382,239,301,225,1,0,1,,,,,,
C12098,1050.085007,1,0,0,382,239,302,225,1,0,1,,,,,,
C12099,3811.587156,1,0,0,382,239,303,225,1,0,1,,,,,,
C12100,1672.813954,1,299.83,117.39,382,239,304,225,1,0,1,,,,,,
C12101,7105.801894,1,0,0,382,239,305,225,1,0,1,,,,,,
C12102,2316.11093,625,86.1,86.1,382,239,306,225,1,0,1,,,,,,
C12103,2377.742667,1,2527.04,796.66,382,239,307,225,1,0,1,,,,,,
C12104,1178.90161,1,150,0,382,239,308,225,1,0,1,,,,,,
C12105,1007.362008,1,469.92,0,382,239,309,225,1,0,1,,,,,,
C12107,1035.853615,1,69,69,382,239,310,225,1,0,1,,,,,,
C12108,1709.693956,1,2,2,382,239,311,225,1,0,1,,,,,,
C12109,2744.473705,1,529,529,382,239,312,225,1,0,1,,,,,,
C12110,4784.708882,1,5848.99,2604,382,239,313,225,1,0,1,,,,,,
C12111,193.207812,1,1937.7,1937.7,382,239,314,225,1,0,1,,,,,,
C12112,4612.935167,0.9,158.2,0,382,239,315,225,1,0,1,,,,,,
C12113,1294.25883,1,0,0,382,239,316,225,1,0,1,,,,,,
C12114,3462.47534,0.909091,0,0,382,239,317,225,1,0,1,,,,,,
C12115,7842.784061,1,5930.99,3862.79,382,239,318,225,1,0,1,,,,,,
C12116,8.258214,0.545455,92.46,0,382,239,319,225,1,0,1,,,,,,
C12117,3474.972612,1,324.18,293,382,239,320,225,1,0,1,,,,,,
C12118,2928.480007,1,5747.76,4021.77,382,239,321,225,1,0,1,,,,,,
C12119,3433.295973,1,4342.07,4247.87,382,239,322,225,1,0,1,,,,,,
C12120,913.520763,0.363636,0,0,382,239,323,225,1,0,1,,,,,,
C12121,1262.645703,1,329.9,257,382,239,324,225,1,0,1,,,,,,
C12122,4196.43487,1,90.01,90.01,382,239,325,225,1,0,1,,,,,,
C12124,1051.484848,1,3805.44,2715.52,382,239,326,225,1,0,1,,,,,,
C12125,44.525353,0.142857,554.16,500,382,239,327,225,1,0,1,,,,,,
C12127,137.775633,1,0,0,382,239,328,225,1,0,1,,,,,,
C12128,2550.025268,0.857143,0,0,382,239,329,225,1,0,1,,,,,,
C12129,2828.765822,1,19.98,19.98,382,239,330,225,1,0,1,,,,,,
C12130,1452.469721,1,205.89,205.89,382,239,331,225,1,0,1,,,,,,
C12131,2796.379188,1,44.7,0,382,239,332,225,1,0,1,,,,,,
C12132,1414.878106,1,98.08,68.42,382,239,333,225,1,0,1,,,,,,
C12133,137.636267,1,1567.25,60.2,382,239,334,225,1,0,1,,,,,,
C12134,482.799015,0.818182,4240.41,4240.41,382,239,335,225,1,0,1,,,,,,
C12135,291.510745,1,698.91,75,382,239,336,225,1,0,1,,,,,,
C12136,4955.580535,1,0,0,382,239,337,225,1,0,1,,,,,,
C12137,876.366489,1,4537.12,4285.11,382,239,338,225,1,0,1,,,,,,
C12138,3250.621234,1,247.31,0,382,239,339,225,1,0,1,,,,,,
C12139,8.048086,0.272727,55.5,0,382,239,340,225,1,0,1,,,,,,
C12140,788.9737,1,4574.79,4149.47,382,239,341,225,1,0,1,,,,,,
C12141,1364.528932,0.818182,0.01,0.01,382,239,342,225,1,0,1,,,,,,
C12142,25.35204,1,355.16,0,382,239,343,225,1,0,1,,,,,,
C12143,2986.422406,1,5132.08,4664.84,382,239,344,225,1,0,1,,,,,,
C12144,1389.583627,1,712.87,712.87,382,239,345,225,1,0,1,,,,,,
C12145,8636.950854,1,972.09,43,382,239,346,225,1,0,1,,,,,,
C12146,7698.663007,1,673.15,574.28,382,239,347,225,1,0,1,,,,,,
C12147,1998.339616,1,2238,1170,382,239,348,225,1,0,1,,,,,,
C12148,2048.573881,1,3111.44,1671.09,382,239,349,225,1,0,1,,,,,,
C12149,463.512203,1,0,0,382,239,350,225,1,0,1,,,,,,
C12150,1109.911791,1,3150,2430,382,239,351,225,1,0,1,,,,,,
C12151,1073.42481,1,57,0,382,239,352,225,1,0,1,,,,,,
C12152,3386.490883,1,560.98,427.22,382,239,353,225,1,0,1,,,,,,
C12153,1681.16287,0.454545,1138.85,0,382,239,354,225,1,0,1,,,,,,
C12154,10599.4423,1,4029.24,2926.43,382,239,355,225,1,0,1,,,,,,
C12155,840.50105,1,0,0,382,239,356,225,1,0,1,,,,,,
C12156,7506.908599,1,465.36,465.36,382,239,357,225,1,0,1,,,,,,
C12157,231.983056,0.571429,0,0,382,239,358,225,1,0,1,,,,,,
C12158,4811.886042,1,4911.41,4005.81,382,239,359,225,1,0,1,,,,,,
C12159,981.098292,1,180,0,382,239,360,225,1,0,1,,,,,,
C12160,120.220573,1,1348.08,230.43,382,239,361,225,1,0,1,,,,,,
C12161,2598.580674,1,4767.11,2024.6,382,239,362,225,1,0,1,,,,,,
C12162,164.377503,0.9,0,0,382,239,363,225,1,0,1,,,,,,
C12163,634.521032,0.666667,0,0,382,239,364,225,1,0,1,,,,,,
C12164,1134.648238,1,143.12,143.12,382,239,365,225,1,0,1,,,,,,
C12165,26.325409,0.636364,266.71,0,382,239,366,225,1,0,1,,,,,,
C12166,1756.078137,1,0,0,382,239,367,225,1,0,1,,,,,,
C12167,3214.530319,1,0,0,382,239,368,225,1,0,1,,,,,,
C12168,41.936627,0.545455,717.92,122.86,382,239,369,225,1,0,1,,,,,,
C12169,1346.309166,1,652.13,567.76,382,239,370,225,1,0,1,,,,,,
C12170,329.388289,1,72.84,72.84,382,239,371,225,1,0,1,,,,,,
C12171,2537.892884,1,0,0,382,239,372,225,1,0,1,,,,,,
C12172,3287.231954,1,0,0,382,239,373,225,1,0,1,,,,,,
C12173,84.067421,1,852.26,265.92,382,239,374,225,1,0,1,,,,,,
C12174,1721.232782,1,0,0,382,239,375,225,1,0,1,,,,,,
C12175,231.995439,1,2310.21,1660.51,382,239,376,225,1,0,1,,,,,,
C12176,430.282584,1,888.85,278.63,382,239,377,225,1,0,1,,,,,,
C12177,1956.295501,1,0,0,382,239,378,225,1,0,1,,,,,,
C12178,916.200655,1,1827.62,1408.82,382,239,379,225,1,0,1,,,,,,
C12179,699.586726,1,796.11,796.11,382,239,380,225,1,0,1,,,,,,
C12180,4478.312669,1,2461.9,2461.9,382,239,381,225,1,0,1,,,,,,
C12181,740.826233,1,2055.13,302.05,382,239,382,225,1,0,1,,,,,,
C12182,120.984184,1,1122.17,802.77,382,239,383,225,1,0,1,,,,,,
C12183,1477.102808,1,0,0,382,239,384,225,1,0,1,,,,,,
C12184,1301.800738,1,0,0,382,239,385,225,1,0,1,,,,,,
C12185,1222.164025,1,0,0,382,239,386,225,1,0,1,,,,,,
C12186,4059.059276,1,0,0,382,239,387,225,1,0,1,,,,,,
C12187,1189.665497,0.909091,0,0,382,239,388,225,1,0,1,,,,,,
C12188,1220.359151,1,568.3,0,382,239,389,225,1,0,1,,,,,,
C12189,1167.863521,1,94.7,94.7,382,239,390,225,1,0,1,,,,,,
C12190,2508.405988,1,875.05,509.9,382,239,391,225,1,0,1,,,,,,
C12191,208.362536,1,2252.77,238,382,239,392,225,1,0,1,,,,,,
C12192,33.528505,0.818182,477.5,193.5,382,239,393,225,1,0,1,,,,,,
C12194,478.834962,1,1060.99,1040.99,382,239,394,225,1,0,1,,,,,,
C12195,132.730466,0.909091,739.98,0,382,239,395,225,1,0,1,,,,,,
C12196,312.636004,1,3866.29,808.12,382,239,396,225,1,0,1,,,,,,
C12197,2235.729892,1,83,38,382,239,397,225,1,0,1,,,,,,
C12198,7021.942957,1,0,0,382,239,398,225,1,0,1,,,,,,
C12199,309.150506,1,3157.86,1178.02,382,239,399,225,1,0,1,,,,,,
C12200,273.247883,1,60,60,382,239,400,225,1,0,1,,,,,,
C12201,31.296491,1,84,0,382,239,401,225,1,0,1,,,,,,
C12202,374.552852,1,279,0,382,239,402,225,1,0,1,,,,,,
C12203,146.756706,1,1664.95,64.17,382,239,403,225,1,0,1,,,,,,
C12204,422.723099,0.727273,344.86,344.86,382,239,404,225,1,0,1,,,,,,
C12205,1571.382204,1,1849.26,1616.76,382,239,405,225,1,0,1,,,,,,
C12206,2696.774474,1,0,0,382,239,406,225,1,0,1,,,,,,
C12207,3932.482783,1,1674.11,649,382,239,407,225,1,0,1,,,,,,
C12208,349.086448,0.818182,2569.94,2569.94,382,239,408,225,1,0,1,,,,,,
C12209,12.281874,0.1,153.11,153.11,382,239,409,225,1,0,1,,,,,,
C12210,6460.838794,1,6814.47,6814.47,382,239,410,225,1,0,1,,,,,,
C12211,139.449391,0.727273,843.03,0,382,239,411,225,1,0,1,,,,,,
C12212,1777.440238,1,78.47,0,382,239,412,225,1,0,1,,,,,,
C12213,805.520824,1,4019.28,4019.28,382,239,413,225,1,0,1,,,,,,
C12214,713.959917,1,542.96,452.96,382,239,414,225,1,0,1,,,,,,
C12215,1784.421367,0.818182,0,0,,,,,,,,,,,,,
C12216,1441.679257,1,0,0,283,142,54,110,1,2,2,,,,,,
C12217,226.03038,1,435.08,435.08,283,142,55,110,1,2,2,,,,,,
C12218,13.036611,0.818182,197,0,283,142,54,110,1,2,2,,,,,,
C12219,4223.867789,1,2514.74,1597.67,283,142,55,110,1,2,2,,,,,,
C12220,5067.576984,1,714.68,402.68,283,142,54,110,1,2,2,,,,,,
C12221,62.788771,1,802.1,802.1,283,142,55,110,1,2,2,,,,,,
C12222,3188.47034,1,0,0,283,142,54,110,1,2,2,,,,,,
C12223,2737.420448,1,0,0,283,142,55,110,1,2,2,,,,,,
C12224,1502.926021,1,2635.9,2116.92,283,142,54,110,1,2,2,,,,,,
C12225,951.061932,1,1699.87,1262.04,283,142,55,110,1,2,2,,,,,,
C12226,10905.05381,1,431.93,133.5,283,142,54,110,1,2,2,,,,,,
C12227,68.20838,0.272727,780,780,283,142,55,110,1,2,2,,,,,,
C12228,1297.153644,1,839.14,419.88,283,142,54,110,1,2,2,,,,,,
C12229,121.024256,1,1850.23,0,283,142,55,110,1,2,2,,,,,,
C12230,1003.704494,0.818182,50,50,283,142,54,110,1,2,2,,,,,,
C12231,1094.300448,1,1967.86,558.69,283,142,55,110,1,2,2,,,,,,
C12232,1467.162166,1,1313.26,0,283,142,54,110,1,2,2,,,,,,
C12233,1649.276603,1,0,0,283,142,55,110,1,2,2,,,,,,
C12234,2660.420641,1,0,0,283,142,54,110,1,2,2,,,,,,
C12235,44.204396,0.636364,504,0,283,142,55,110,1,2,2,,,,,,
C12236,379.767959,1,493.5,493.5,283,142,54,110,1,2,2,,,,,,
C12237,7.066111,0.181818,133.16,0,283,142,55,110,1,2,2,,,,,,
C12238,1051.215365,0.909091,0,0,283,142,54,110,1,2,2,,,,,,
C12239,447.941813,1,1907.2,0,283,142,55,110,1,2,2,,,,,,
C12240,1089.528456,1,0,0,283,142,54,110,1,2,2,,,,,,
C12241,1432.326731,625,0,0,283,142,55,110,1,2,2,,,,,,
C12242,97.000375,1,552.09,95,283,142,54,110,1,2,2,,,,,,
C12243,5.016768,0.909091,284.13,0,283,142,55,110,1,2,2,,,,,,
C12244,238.962984,1,2402.64,537.21,283,142,54,110,1,2,2,,,,,,
C12246,0,0,174.12,0,283,142,55,110,1,2,2,,,,,,
C12247,4550.397004,1,548,548,283,142,54,110,1,2,2,,,,,,
C12248,2005.414367,1,0,0,283,142,55,110,1,2,2,,,,,,
C12249,2494.774127,1,250,250,283,142,54,110,1,2,2,,,,,,
C12250,4623.886448,1,883.94,741.44,283,142,55,110,1,2,2,,,,,,
C12251,1945.906455,1,1650.52,0,283,142,54,110,1,2,2,,,,,,
C12252,2598.802288,1,0,0,283,142,55,110,1,2,2,,,,,,
C12253,3086.75297,1,1015.91,293.41,283,142,54,110,1,2,2,,,,,,
C12254,46.461265,0.545455,237.99,237.99,283,142,55,110,1,2,2,,,,,,
C12255,390.55064,1,1261.99,1141.99,283,142,54,110,1,2,2,,,,,,
C12256,250.060059,1,2405.97,2182.22,283,142,55,110,1,2,2,,,,,,
C12257,5570.18253,1,0,0,283,142,54,110,1,2,2,,,,,,
C12258,2113.287399,1,0,0,283,142,55,110,1,2,2,,,,,,
C12260,1205.191816,1,0,0,283,142,54,110,1,2,2,,,,,,
C12261,2586.357487,1,0,0,283,142,55,110,1,2,2,,,,,,
C12262,1543.194492,1,160,160,283,142,54,110,1,2,2,,,,,,
C12263,3677.471434,1,1,1,283,142,55,110,1,2,2,,,,,,
C12264,203.024867,0.818182,542.94,0,283,142,54,110,1,2,2,,,,,,
C12265,5926.837633,0.818182,0,0,283,142,54,110,1,2,2,,,,,,
C12266,1479.020821,1,958.73,0,283,142,55,110,1,2,2,,,,,,
C12267,532.805392,1,59.4,59.4,283,142,54,110,1,2,2,,,,,,
C12268,36.023577,0.181818,273.8,273.8,283,142,55,110,1,2,2,,,,,,
C12269,3084.618021,1,0,0,283,142,54,110,1,2,2,,,,,,
C12270,52.575297,0.727273,282.62,33.62,283,142,55,110,1,2,2,,,,,,
C12271,1166.500558,1,73.8,0,283,142,54,110,1,2,2,,,,,,
C12272,1781.739723,1,2289.92,1584.4,283,142,55,110,1,2,2,,,,,,
C12273,2882.954391,1,3591.81,2452.56,283,142,54,110,1,2,2,,,,,,
C12274,4068.162699,1,3387.47,1938.13,283,142,55,110,1,2,2,,,,,,
C12275,5432.113514,1,793.1,793.1,283,142,54,110,1,2,2,,,,,,
C12276,24.463674,0.818182,254.37,0,283,142,55,110,1,2,2,,,,,,
C12277,202.996947,1,2338.83,2338.83,283,142,54,110,1,2,2,,,,,,
C12278,28.924276,1,324.6,0,283,142,55,110,1,2,2,,,,,,
C12279,7764.210895,1,90,90,283,142,54,110,1,2,2,,,,,,
C12280,1219.914858,1,0,0,283,142,55,110,1,2,2,,,,,,
C12281,9226.107838,1,2217.94,990.46,283,142,54,110,1,2,2,,,,,,
C12282,689.697644,1,22.68,0,283,142,55,110,1,2,2,,,,,,
C12283,4158.137668,1,8.4,8.4,283,142,54,110,1,2,2,,,,,,
C12284,5995.793488,1,0,0,283,142,55,110,1,2,2,,,,,,
C12285,131.260514,0.5,1109.91,1109.91,283,142,54,110,1,2,2,,,,,,
C12286,288.978275,0.909091,2555.91,694.89,283,142,55,110,1,2,2,,,,,,
C12287,331.686553,1,2289.42,1227.08,283,142,54,110,1,2,2,,,,,,
C12288,1504.334228,0.909091,565,565,283,142,55,110,1,2,2,,,,,,
C12289,1928.971964,1,2061.55,369.55,283,142,54,110,1,2,2,,,,,,
C12291,391.385478,1,0,0,283,142,55,110,1,2,2,,,,,,
C12292,684.658511,1,184.68,0,283,142,54,110,1,2,2,,,,,,
C12293,5.120644,0.2,55.55,0,283,142,55,110,1,2,2,,,,,,
C12294,1685.020731,1,0,0,283,142,54,110,1,2,2,,,,,,
C12295,313.87913,1,2746.84,2170,283,142,55,110,1,2,2,,,,,,
C12296,619.974954,1,1219.39,464.39,283,142,54,110,1,2,2,,,,,,
C12297,1380.728565,1,0,0,283,142,55,110,1,2,2,,,,,,
C12298,40.343354,0.5,318.79,318.79,283,142,54,110,1,2,2,,,,,,
C12299,147.838347,1,0,0,283,142,55,110,1,2,2,,,,,,
C12300,69.141919,1,872.94,137.3,283,142,54,110,1,2,2,,,,,,
C12301,0.672519,0.090909,388.54,0,283,142,55,110,1,2,2,,,,,,
C12302,4677.021295,1,1798.66,1364.22,283,142,54,110,1,2,2,,,,,,
C12303,33.31938,0.818182,279.56,0,283,142,55,110,1,2,2,,,,,,
C12304,1748.310383,1,0,0,283,142,54,110,1,2,2,,,,,,
C12305,931.674532,1,2417.91,2303.91,283,142,55,110,1,2,2,,,,,,
C12306,1475.871356,1,826.77,664.21,283,142,54,110,1,2,2,,,,,,
C12307,992.424289,1,0,0,283,142,55,110,1,2,2,,,,,,
C12308,105.642966,0.818182,916.46,527.78,283,142,54,110,1,2,2,,,,,,
C12309,1156.813935,1,251.38,101.28,283,142,55,110,1,2,2,,,,,,
C12310,3797.995726,1,0,0,283,142,54,110,1,2,2,,,,,,
C12311,107.452196,1,1196.35,945.79,283,142,55,110,1,2,2,,,,,,
C12312,4181.216991,1,1443.33,1443.33,283,142,54,110,1,2,2,,,,,,
C12313,162.94835,0.545455,400,400,283,142,54,110,1,2,2,,,,,,
C12314,2382.328208,1,899.58,413.28,283,142,55,110,1,2,2,,,,,,
C12315,55.707056,1,1224.99,0,283,142,54,110,1,2,2,,,,,,
C12316,902.491328,1,0,0,283,142,55,110,1,2,2,,,,,,
C12317,1599.306976,1,112.57,112.57,283,142,54,110,1,2,2,,,,,,
C12318,970.322769,1,0,0,283,142,55,110,1,2,2,,,,,,
C12319,5815.890916,1,1245.33,1245.33,283,142,54,110,1,2,2,,,,,,
C12320,1738.377115,1,140.2,140.2,283,142,55,110,1,2,2,,,,,,
C12321,21.311946,0.727273,3618.19,2804.79,283,142,54,110,1,2,2,,,,,,
C12322,462.916347,1,270.97,107.15,283,142,55,110,1,2,2,,,,,,
C12323,1281.276331,1,792.14,703.58,283,142,54,110,1,2,2,,,,,,
C12324,632.807858,1,453.91,318.91,283,142,55,110,1,2,2,,,,,,
C12325,2463.60548,1,654,300,283,142,54,110,1,2,2,,,,,,
C12326,1236.635476,1,540,540,283,142,55,110,1,2,2,,,,,,
C12327,1563.48528,1,1910.13,1852.06,283,142,54,110,1,2,2,,,,,,
C12329,6877.284986,1,687.97,542.97,283,142,55,110,1,2,2,,,,,,
C12330,598.423093,1,5835.57,3974.7,283,142,54,110,1,2,2,,,,,,
C12331,955.415962,1,1060,1060,283,142,55,110,1,2,2,,,,,,
C12332,847.191896,1,11507.4,5904.78,283,142,54,110,1,2,2,,,,,,
C12333,44.174721,1,290,0,283,142,55,110,1,2,2,,,,,,
C12334,7820.331303,1,80,80,283,142,54,110,1,2,2,,,,,,
C12335,937.276757,1,45.65,45.65,283,142,55,110,1,2,2,,,,,,
C12336,776.255666,1,6842.23,4938.13,283,142,54,110,1,2,2,,,,,,
C12337,815.832195,0.5,211.22,83,283,142,55,110,1,2,2,,,,,,
C12338,4939.64603,1,470.54,139.38,283,142,54,110,1,2,2,,,,,,
C12339,1053.59473,1,1450,1450,283,142,55,110,1,2,2,,,,,,
C12340,1877.424948,1,170.07,118.2,283,142,54,110,1,2,2,,,,,,
C12341,8.928211,0.727273,105.78,105.78,283,142,55,110,1,2,2,,,,,,
C12342,2139.919711,1,330.89,71.4,283,142,54,110,1,2,2,,,,,,
C12343,137.909416,1,897.42,684.12,283,142,55,110,1,2,2,,,,,,
C12344,1301.549278,1,0,0,283,142,54,110,1,2,2,,,,,,
C12345,287.140554,0.636364,316.78,0,283,142,55,110,1,2,2,,,,,,
